index,Position,Track Name,Artist,Streams,URL,Date,Track Id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
781,32,Aleluya,Reik,196413,https://open.spotify.com/track/23CsjGOYDQiJpX44BSn9TM,2019-08-16,23CsjGOYDQiJpX44BSn9TM,0.0478,0.81,158480,0.716,0.0,8,0.0678,-2.3,1,0.0694,96.029,4,0.689
782,33,Old Town Road - Remix,Lil Nas X,193923,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019-08-16,2YpeDb67231RjR0MgVLzsG,0.0533,0.878,157067,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,4,0.639
783,34,Te Robaré,Nicky Jam,193688,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019-08-16,6v0lAdFF4haL8xjBIUjtOw,0.241,0.673,201818,0.752,4.51e-05,2,0.0813,-3.572,0,0.0561,175.997,4,0.797
784,35,bad guy,Billie Eilish,192237,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-08-16,2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,4,0.562
785,36,Rebota - Remix,Guaynaa,188328,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11,2019-08-16,3dWpRjCmaHbroNahuSeX11,0.205,0.885,262000,0.857,0.0,0,0.671,-2.279,0,0.204,90.025,4,0.818
786,37,Lost on You,LP,185317,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC,2019-08-16,3SqvR3HYLlCTYzbDXJ52OC,0.1,0.433,268105,0.724,0.0,5,0.0918,-6.126,0,0.0372,174.006,4,0.689
787,38,Contando Lunares (feat. Cruz Cafuné),Don Patricio,177543,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD,2019-08-16,6uW0PIRcyZLvkoonm763xD,0.444,0.856,219667,0.523,0.0,4,0.0537,-10.481,0,0.131,105.935,4,0.709
788,39,No Lo Trates,Pitbull,177133,https://open.spotify.com/track/4gqMVEJSaL5nNeKj5WmVoT,2019-08-16,4gqMVEJSaL5nNeKj5WmVoT,0.0569,0.834,198453,0.808,0.00052,11,0.222,-2.597,1,0.0542,104.026,4,0.829
789,40,Secreto,Anuel AA,176904,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019-08-16,5W83ErFkO3aKAIS1WMi6u0,0.602,0.807,258800,0.803,0.00853,11,0.136,-4.156,1,0.126,91.987,4,0.706
790,41,How Do You Sleep?,Sam Smith,174349,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-08-16,6b2RcmUt1g9N9mQ3CbjX2Y,0.153,0.477,202205,0.682,0.0,1,0.0763,-4.931,0,0.0925,110.567,5,0.345
791,42,Adan y Eva,Paulo Londra,169380,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,2019-08-16,132ALUzVLmqYB4UsBj5qD6,0.323,0.767,256972,0.709,0.0,1,0.0745,-4.47,1,0.336,171.993,4,0.72
792,43,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,168499,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,2019-08-16,6WkJ2OK163XXS2oARUC9JM,0.101,0.72,198053,0.741,1.41e-05,10,0.289,-6.529,0,0.0287,119.896,4,0.357
793,44,Atrévete,Nicky Jam,168282,https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50,2019-08-16,3KekO5WUfJsh7kYU9o2w50,0.311,0.552,198320,0.675,0.0,11,0.119,-3.824,1,0.297,183.785,4,0.586
794,45,I Don't Care (with Justin Bieber),Ed Sheeran,162861,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-08-16,0hVXuCcriWRGvwMV1r5Yn9,0.0912,0.798,219947,0.675,0.0,6,0.0894,-5.041,1,0.0442,101.956,4,0.842
795,46,Que Mas Pues - Remix,Sech,156376,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,2019-08-16,7fODjB7BrQTGqh0hogW6XD,0.121,0.648,305962,0.661,2.33e-06,11,0.12,-5.027,1,0.195,113.363,5,0.813
796,47,Simplemente Gracias,Calibre 50,155414,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5,2019-08-16,3K6noLeoPTQJ5jUErC8jT5,0.691,0.755,203200,0.557,0.0,3,0.104,-5.982,1,0.0302,130.03,4,0.743
797,48,Latina (feat. Maluma),Reykon,155092,https://open.spotify.com/track/00Ia46AgCNfnXjzgH8PIKH,2019-08-16,00Ia46AgCNfnXjzgH8PIKH,0.0748,0.826,226739,0.713,0.0,9,0.331,-4.017,0,0.129,102.071,4,0.75
798,49,Me La Avente,Carin Leon,153445,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ,2019-08-16,2QwMXe5zbqymDZGYsMDVqZ,0.557,0.723,155803,0.48,0.0,11,0.0705,-4.1,0,0.0326,144.533,3,0.909
799,50,Ahora Te Puedes Marchar,Luis Miguel,149484,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E,2019-08-16,1uKjQoh8JZj9ryuYRhpd7E,0.148,0.78,191973,0.877,2.36e-06,6,0.0627,-3.683,0,0.0427,133.263,4,0.909
800,1,China,Anuel AA,832754,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019-08-17,2ksOAxtIxY8yElEWw8RhgK,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,105.027,4,0.609
801,2,Callaita,Bad Bunny,705682,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019-08-17,2TH65lNHgvLxCKXM3apjxI,0.6,0.61,250534,0.624,2.12e-06,2,0.243,-4.773,1,0.309,176.169,4,0.244
802,3,LA CANCIÓN,J Balvin,610684,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2019-08-17,0fea68AdmYNygeTGI4RC18,0.152,0.754,242573,0.646,1.85e-05,7,0.108,-5.795,1,0.317,176.089,4,0.429
803,4,No Me Conoce - Remix,Jhay Cortez,553859,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2019-08-17,4R8BJggjosTswLxtkw8V7P,0.145,0.806,309120,0.786,0.0,10,0.0935,-3.831,0,0.0741,91.973,4,0.58
804,5,11 PM,Maluma,529430,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,2019-08-17,7KbF6AdprOXEEHlsq11Z6d,0.217,0.777,175733,0.712,0.0,10,0.091,-4.84,1,0.277,95.692,4,0.68
805,6,Tutu,Camilo,505318,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,2019-08-17,1nocRtwyNPVtGcIJqfgdzZ,0.273,0.731,178613,0.832,0.0,9,0.0665,-2.592,1,0.0503,146.013,4,0.94
806,7,Soltera (Remix),Lunay,459638,https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza,2019-08-17,2qMnZF5Ja2WvmfbblByQza,0.327,0.795,266192,0.755,0.0,5,0.464,-4.788,1,0.0454,92.02,4,0.816
807,8,Con Altura,ROSALÍA,428942,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019-08-17,2qG5sZ7Si6sdK74qLxedYM,0.39,0.882,161627,0.689,0.00325,6,0.0501,-4.027,1,0.124,97.963,4,0.746
808,9,Otro Trago,Sech,427001,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019-08-17,1Ej96GIBCTvgH7tNX1r3qr,0.136,0.747,225933,0.7,0.000167,0,0.11,-4.669,1,0.341,176.036,4,0.62
809,10,Señorita,Shawn Mendes,411261,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-08-17,6v3KW9xbzN5yKLt9YKDYA2,0.0392,0.759,190800,0.548,0.0,9,0.0828,-6.049,0,0.029,116.967,4,0.749
810,11,Otro Trago - Remix,Sech,410823,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,2019-08-17,4bTZeO72FwMa6wKOiqoynL,0.0711,0.725,287773,0.79,1.14e-06,0,0.0602,-2.331,1,0.197,175.988,4,0.763
811,12,QUE PRETENDES,J Balvin,389989,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2019-08-17,25ZAibhr3bdlMCLmubZDVt,0.0275,0.639,222347,0.791,0.0,10,0.362,-4.443,0,0.253,92.603,4,0.939
812,13,Baila Conmigo (feat. Kelly Ruiz),Dayvi,332444,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG,2019-08-17,4Clmg1g8n2yBYG13Z1oSdG,0.00903,0.745,189818,0.972,0.465,7,0.297,-3.506,1,0.0774,128.031,4,0.556
813,14,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,314311,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2019-08-17,6osaMSJh9NguagEDQcZaKx,0.276,0.823,185195,0.71,2.17e-06,6,0.152,-3.896,0,0.0688,96.024,4,0.376
814,15,Tal Vez,Paulo Londra,304075,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,2019-08-17,5jW3rF4URMdK7tO2xjS5EI,0.25,0.855,263899,0.649,0.0,8,0.0801,-2.443,1,0.151,161.986,4,0.741
815,16,Tra Tra Tra Remix,Ghetto Kids,300342,https://open.spotify.com/track/4YqCBC4FwzGXuhixt5cgmm,2019-08-17,4YqCBC4FwzGXuhixt5cgmm,0.0532,0.847,171000,0.736,0.000142,1,0.0302,-4.542,1,0.266,160.012,4,0.876
816,17,Bellacoso,Residente,282593,https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S,2019-08-17,1kMUGCt7XLDc5Q64Vl0H8S,0.0651,0.774,257865,0.851,0.0,11,0.0568,-2.795,0,0.255,180.086,4,0.695
817,18,HP,Maluma,275531,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,2019-08-17,1LIqNVhaIgxXUt2eVoIQJ3,0.252,0.837,184436,0.791,1.14e-06,4,0.188,-3.157,0,0.0773,91.98,4,0.618
818,19,La Boca - Remix,Mau y Ricky,241715,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT,2019-08-17,2EEmzqzM70CybVspgM7YRT,0.236,0.691,188468,0.773,0.0,11,0.329,-3.812,0,0.0355,92.992,4,0.85
819,20,Te Vi,Piso 21,236727,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019-08-17,059bcIhyc2SBwm6sw2AZzd,0.0446,0.877,231848,0.777,3.46e-05,1,0.0863,-4.246,1,0.117,102.02,4,0.706
820,21,Desconocidos,Mau y Ricky,232219,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,2019-08-17,56f5qnyAlZdlz8wrUDA50h,0.118,0.719,204564,0.753,4.21e-06,7,0.212,-4.891,1,0.179,174.107,4,0.675
821,22,Runaway,Sebastian Yatra,231221,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ,2019-08-17,7BuSE9uTIw931wtZYzvZcQ,0.0336,0.756,200693,0.851,0.0,2,0.126,-3.33,1,0.0674,75.014,4,0.934
822,23,"Yo x Ti, Tu x Mi",ROSALÍA,228456,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,2019-08-17,7BlBVFwvbWvcwNcUarQmjk,0.462,0.78,201040,0.759,0.000868,1,0.143,-3.292,1,0.225,91.952,4,0.579
823,24,Verte Ir,DJ Luian,227692,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019-08-17,4lzxJ4jCuFDXXGkE1LmpKR,0.391,0.857,267500,0.647,1.2e-06,11,0.0842,-4.152,0,0.0984,95.982,4,0.553
824,25,Amor A Primera Vista,Los Angeles Azules,226735,https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J,2019-08-17,1E7RHPXA9sZ30qfms18J7J,0.223,0.675,221347,0.821,5.11e-05,0,0.149,-6.017,1,0.0668,170.163,4,0.96
825,26,Con Calma,Daddy Yankee,221682,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-08-17,5w9c2J52mkdntKOmRLeM2m,0.11,0.737,193227,0.86,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,0.656
826,27,Si Supieras,Daddy Yankee,216037,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu,2019-08-17,7MRU4vOkywuhZ9kbFiPuiu,0.291,0.691,241880,0.894,0.0,9,0.104,-1.681,0,0.115,184.019,4,0.623
827,28,Fuentes de Ortiz,Ed Maverick,207770,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL,2019-08-17,0akyEssGRVHstqCSWXusJL,0.946,0.83,207400,0.159,2.02e-05,1,0.362,-14.461,1,0.0383,104.95,4,0.189
828,29,Calma - Remix,Pedro Capó,204636,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-08-17,5iwz1NiezX7WWjnCgY5TH4,0.323,0.826,238200,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.761
829,30,La Boca,Mau y Ricky,201156,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,2019-08-17,0UQwlF2pRkr1lMN6kNNUj3,0.0655,0.618,206279,0.795,0.0,2,0.309,-1.8,1,0.113,185.901,4,0.76
830,31,Pa Mí - Remix,Dalex,198115,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,2019-08-17,7g8YaUQABMal0zWe7a2ijz,0.753,0.688,360960,0.62,5.27e-06,11,0.158,-8.029,0,0.22,170.018,4,0.727
831,32,Aleluya,Reik,194269,https://open.spotify.com/track/23CsjGOYDQiJpX44BSn9TM,2019-08-17,23CsjGOYDQiJpX44BSn9TM,0.0478,0.81,158480,0.716,0.0,8,0.0678,-2.3,1,0.0694,96.029,4,0.689
832,33,Old Town Road - Remix,Lil Nas X,194082,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019-08-17,2YpeDb67231RjR0MgVLzsG,0.0533,0.878,157067,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,4,0.639
833,34,Rebota - Remix,Guaynaa,193444,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11,2019-08-17,3dWpRjCmaHbroNahuSeX11,0.205,0.885,262000,0.857,0.0,0,0.671,-2.279,0,0.204,90.025,4,0.818
834,35,Te Robaré,Nicky Jam,189440,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019-08-17,6v0lAdFF4haL8xjBIUjtOw,0.241,0.673,201818,0.752,4.51e-05,2,0.0813,-3.572,0,0.0561,175.997,4,0.797
835,36,No Lo Trates,Pitbull,184240,https://open.spotify.com/track/4gqMVEJSaL5nNeKj5WmVoT,2019-08-17,4gqMVEJSaL5nNeKj5WmVoT,0.0569,0.834,198453,0.808,0.00052,11,0.222,-2.597,1,0.0542,104.026,4,0.829
836,37,bad guy,Billie Eilish,183902,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-08-17,2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,4,0.562
837,38,Secreto,Anuel AA,178979,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019-08-17,5W83ErFkO3aKAIS1WMi6u0,0.602,0.807,258800,0.803,0.00853,11,0.136,-4.156,1,0.126,91.987,4,0.706
838,39,Lost on You,LP,178895,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC,2019-08-17,3SqvR3HYLlCTYzbDXJ52OC,0.1,0.433,268105,0.724,0.0,5,0.0918,-6.126,0,0.0372,174.006,4,0.689
839,40,Contando Lunares (feat. Cruz Cafuné),Don Patricio,174515,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD,2019-08-17,6uW0PIRcyZLvkoonm763xD,0.444,0.856,219667,0.523,0.0,4,0.0537,-10.481,0,0.131,105.935,4,0.709
840,41,Me La Avente,Carin Leon,169643,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ,2019-08-17,2QwMXe5zbqymDZGYsMDVqZ,0.557,0.723,155803,0.48,0.0,11,0.0705,-4.1,0,0.0326,144.533,3,0.909
841,42,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,168701,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,2019-08-17,6WkJ2OK163XXS2oARUC9JM,0.101,0.72,198053,0.741,1.41e-05,10,0.289,-6.529,0,0.0287,119.896,4,0.357
842,43,Simplemente Gracias,Calibre 50,168632,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5,2019-08-17,3K6noLeoPTQJ5jUErC8jT5,0.691,0.755,203200,0.557,0.0,3,0.104,-5.982,1,0.0302,130.03,4,0.743
843,44,Adan y Eva,Paulo Londra,168075,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,2019-08-17,132ALUzVLmqYB4UsBj5qD6,0.323,0.767,256972,0.709,0.0,1,0.0745,-4.47,1,0.336,171.993,4,0.72
844,45,Atrévete,Nicky Jam,167751,https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50,2019-08-17,3KekO5WUfJsh7kYU9o2w50,0.311,0.552,198320,0.675,0.0,11,0.119,-3.824,1,0.297,183.785,4,0.586
845,46,How Do You Sleep?,Sam Smith,165374,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-08-17,6b2RcmUt1g9N9mQ3CbjX2Y,0.153,0.477,202205,0.682,0.0,1,0.0763,-4.931,0,0.0925,110.567,5,0.345
846,47,No Te Contaron Mal,Christian Nodal,157646,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj,2019-08-17,7hbk4BaF66O09R1gq0bKwj,0.369,0.644,156520,0.568,0.0,9,0.151,-3.077,0,0.038,81.409,4,0.654
847,48,I Don't Care (with Justin Bieber),Ed Sheeran,156418,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-08-17,0hVXuCcriWRGvwMV1r5Yn9,0.0912,0.798,219947,0.675,0.0,6,0.0894,-5.041,1,0.0442,101.956,4,0.842
848,49,Latina (feat. Maluma),Reykon,155170,https://open.spotify.com/track/00Ia46AgCNfnXjzgH8PIKH,2019-08-17,00Ia46AgCNfnXjzgH8PIKH,0.0748,0.826,226739,0.713,0.0,9,0.331,-4.017,0,0.129,102.071,4,0.75
849,50,Que Mas Pues - Remix,Sech,155153,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,2019-08-17,7fODjB7BrQTGqh0hogW6XD,0.121,0.648,305962,0.661,2.33e-06,11,0.12,-5.027,1,0.195,113.363,5,0.813
850,1,China,Anuel AA,725143,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019-08-18,2ksOAxtIxY8yElEWw8RhgK,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,105.027,4,0.609
851,2,Callaita,Bad Bunny,620346,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019-08-18,2TH65lNHgvLxCKXM3apjxI,0.6,0.61,250534,0.624,2.12e-06,2,0.243,-4.773,1,0.309,176.169,4,0.244
852,3,LA CANCIÓN,J Balvin,534618,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2019-08-18,0fea68AdmYNygeTGI4RC18,0.152,0.754,242573,0.646,1.85e-05,7,0.108,-5.795,1,0.317,176.089,4,0.429
853,4,No Me Conoce - Remix,Jhay Cortez,480878,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2019-08-18,4R8BJggjosTswLxtkw8V7P,0.145,0.806,309120,0.786,0.0,10,0.0935,-3.831,0,0.0741,91.973,4,0.58
854,5,11 PM,Maluma,452115,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,2019-08-18,7KbF6AdprOXEEHlsq11Z6d,0.217,0.777,175733,0.712,0.0,10,0.091,-4.84,1,0.277,95.692,4,0.68
855,6,Tutu,Camilo,448916,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,2019-08-18,1nocRtwyNPVtGcIJqfgdzZ,0.273,0.731,178613,0.832,0.0,9,0.0665,-2.592,1,0.0503,146.013,4,0.94
856,7,Soltera (Remix),Lunay,399588,https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza,2019-08-18,2qMnZF5Ja2WvmfbblByQza,0.327,0.795,266192,0.755,0.0,5,0.464,-4.788,1,0.0454,92.02,4,0.816
857,8,Con Altura,ROSALÍA,383143,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019-08-18,2qG5sZ7Si6sdK74qLxedYM,0.39,0.882,161627,0.689,0.00325,6,0.0501,-4.027,1,0.124,97.963,4,0.746
858,9,Otro Trago,Sech,366043,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019-08-18,1Ej96GIBCTvgH7tNX1r3qr,0.136,0.747,225933,0.7,0.000167,0,0.11,-4.669,1,0.341,176.036,4,0.62
859,10,Señorita,Shawn Mendes,352125,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-08-18,6v3KW9xbzN5yKLt9YKDYA2,0.0392,0.759,190800,0.548,0.0,9,0.0828,-6.049,0,0.029,116.967,4,0.749
860,11,Otro Trago - Remix,Sech,352104,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,2019-08-18,4bTZeO72FwMa6wKOiqoynL,0.0711,0.725,287773,0.79,1.14e-06,0,0.0602,-2.331,1,0.197,175.988,4,0.763
861,12,QUE PRETENDES,J Balvin,336268,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2019-08-18,25ZAibhr3bdlMCLmubZDVt,0.0275,0.639,222347,0.791,0.0,10,0.362,-4.443,0,0.253,92.603,4,0.939
862,13,Baila Conmigo (feat. Kelly Ruiz),Dayvi,294255,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG,2019-08-18,4Clmg1g8n2yBYG13Z1oSdG,0.00903,0.745,189818,0.972,0.465,7,0.297,-3.506,1,0.0774,128.031,4,0.556
863,14,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,271159,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2019-08-18,6osaMSJh9NguagEDQcZaKx,0.276,0.823,185195,0.71,2.17e-06,6,0.152,-3.896,0,0.0688,96.024,4,0.376
864,15,Tra Tra Tra Remix,Ghetto Kids,262811,https://open.spotify.com/track/4YqCBC4FwzGXuhixt5cgmm,2019-08-18,4YqCBC4FwzGXuhixt5cgmm,0.0532,0.847,171000,0.736,0.000142,1,0.0302,-4.542,1,0.266,160.012,4,0.876
865,16,Tal Vez,Paulo Londra,262020,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,2019-08-18,5jW3rF4URMdK7tO2xjS5EI,0.25,0.855,263899,0.649,0.0,8,0.0801,-2.443,1,0.151,161.986,4,0.741
866,17,Bellacoso,Residente,242945,https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S,2019-08-18,1kMUGCt7XLDc5Q64Vl0H8S,0.0651,0.774,257865,0.851,0.0,11,0.0568,-2.795,0,0.255,180.086,4,0.695
867,18,HP,Maluma,236335,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,2019-08-18,1LIqNVhaIgxXUt2eVoIQJ3,0.252,0.837,184436,0.791,1.14e-06,4,0.188,-3.157,0,0.0773,91.98,4,0.618
868,19,La Boca - Remix,Mau y Ricky,207240,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT,2019-08-18,2EEmzqzM70CybVspgM7YRT,0.236,0.691,188468,0.773,0.0,11,0.329,-3.812,0,0.0355,92.992,4,0.85
869,20,Te Vi,Piso 21,203893,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019-08-18,059bcIhyc2SBwm6sw2AZzd,0.0446,0.877,231848,0.777,3.46e-05,1,0.0863,-4.246,1,0.117,102.02,4,0.706
870,21,Amor A Primera Vista,Los Angeles Azules,198386,https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J,2019-08-18,1E7RHPXA9sZ30qfms18J7J,0.223,0.675,221347,0.821,5.11e-05,0,0.149,-6.017,1,0.0668,170.163,4,0.96
871,22,Desconocidos,Mau y Ricky,198187,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,2019-08-18,56f5qnyAlZdlz8wrUDA50h,0.118,0.719,204564,0.753,4.21e-06,7,0.212,-4.891,1,0.179,174.107,4,0.675
872,23,"Yo x Ti, Tu x Mi",ROSALÍA,194891,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,2019-08-18,7BlBVFwvbWvcwNcUarQmjk,0.462,0.78,201040,0.759,0.000868,1,0.143,-3.292,1,0.225,91.952,4,0.579
873,24,Runaway,Sebastian Yatra,194684,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ,2019-08-18,7BuSE9uTIw931wtZYzvZcQ,0.0336,0.756,200693,0.851,0.0,2,0.126,-3.33,1,0.0674,75.014,4,0.934
874,25,Verte Ir,DJ Luian,194246,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019-08-18,4lzxJ4jCuFDXXGkE1LmpKR,0.391,0.857,267500,0.647,1.2e-06,11,0.0842,-4.152,0,0.0984,95.982,4,0.553
875,26,Con Calma,Daddy Yankee,191841,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-08-18,5w9c2J52mkdntKOmRLeM2m,0.11,0.737,193227,0.86,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,0.656
876,27,Si Supieras,Daddy Yankee,181569,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu,2019-08-18,7MRU4vOkywuhZ9kbFiPuiu,0.291,0.691,241880,0.894,0.0,9,0.104,-1.681,0,0.115,184.019,4,0.623
877,28,Fuentes de Ortiz,Ed Maverick,180947,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL,2019-08-18,0akyEssGRVHstqCSWXusJL,0.946,0.83,207400,0.159,2.02e-05,1,0.362,-14.461,1,0.0383,104.95,4,0.189
878,29,Calma - Remix,Pedro Capó,179357,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-08-18,5iwz1NiezX7WWjnCgY5TH4,0.323,0.826,238200,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.761
879,30,La Boca,Mau y Ricky,172936,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,2019-08-18,0UQwlF2pRkr1lMN6kNNUj3,0.0655,0.618,206279,0.795,0.0,2,0.309,-1.8,1,0.113,185.901,4,0.76
880,31,Pa Mí - Remix,Dalex,168898,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,2019-08-18,7g8YaUQABMal0zWe7a2ijz,0.753,0.688,360960,0.62,5.27e-06,11,0.158,-8.029,0,0.22,170.018,4,0.727
881,32,Rebota - Remix,Guaynaa,168701,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11,2019-08-18,3dWpRjCmaHbroNahuSeX11,0.205,0.885,262000,0.857,0.0,0,0.671,-2.279,0,0.204,90.025,4,0.818
882,33,Old Town Road - Remix,Lil Nas X,168462,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019-08-18,2YpeDb67231RjR0MgVLzsG,0.0533,0.878,157067,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,4,0.639
883,34,Aleluya,Reik,164655,https://open.spotify.com/track/23CsjGOYDQiJpX44BSn9TM,2019-08-18,23CsjGOYDQiJpX44BSn9TM,0.0478,0.81,158480,0.716,0.0,8,0.0678,-2.3,1,0.0694,96.029,4,0.689
